arrest,prob_positive,model
0,0.20805370674710666,Logistic Regression
0,0.08343233574582665,Logistic Regression
1,0.8305571442361376,Logistic Regression
0,0.28835462878430174,Logistic Regression
1,0.7124955789012966,Logistic Regression
0,0.14295425593667843,Logistic Regression
0,0.1922887438703328,Logistic Regression
0,0.05235988387974311,Logistic Regression
0,0.06002576451546482,Logistic Regression
0,0.03624972817299654,Logistic Regression
0,0.06376474505175855,Logistic Regression
0,0.06995349394320494,Logistic Regression
0,0.018495170962664953,Logistic Regression
0,0.4042131508408062,Logistic Regression
0,0.031818842059033625,Logistic Regression
0,0.05224386995206021,Logistic Regression
0,0.01629827774549164,Logistic Regression
1,0.21770829748703646,Logistic Regression
1,0.8296321606151881,Logistic Regression
0,0.19460746654092886,Logistic Regression
0,0.03839610948513672,Logistic Regression
0,0.027118848192880907,Logistic Regression
0,0.03357660827609954,Logistic Regression
0,0.3637064299653028,Logistic Regression
0,0.06163962818589663,Logistic Regression
0,0.14286452602862432,Logistic Regression
0,0.07178429865772218,Logistic Regression
0,0.041279846609071136,Logistic Regression
0,0.0395858772771972,Logistic Regression
1,0.8286578061930453,Logistic Regression
0,0.035513359151120194,Logistic Regression
0,0.1792739766792536,Logistic Regression
0,0.048282603924897916,Logistic Regression
0,0.03853915054971413,Logistic Regression
0,0.03942456993027743,Logistic Regression
0,0.032562736970037864,Logistic Regression
0,0.018749336343324874,Logistic Regression
0,0.19364232565824646,Logistic Regression
1,0.9663111814049183,Logistic Regression
0,0.04023403486756527,Logistic Regression
0,0.061800137787216824,Logistic Regression
0,0.06873892121825631,Logistic Regression
0,0.13572865132162115,Logistic Regression
0,0.06796441642093987,Logistic Regression
0,0.019394928262259414,Logistic Regression
0,0.05408577885464272,Logistic Regression
0,0.026807186978901054,Logistic Regression
0,0.026033412345827567,Logistic Regression
0,0.036754827647235366,Logistic Regression
0,0.008809434144096184,Logistic Regression
0,0.3493497765978524,Logistic Regression
1,0.12985176918167896,Logistic Regression
0,0.04916335334199051,Logistic Regression
0,0.33517832076970344,Logistic Regression
0,0.20830808296047365,Logistic Regression
0,0.045198302899790765,Logistic Regression
0,0.035403885299658544,Logistic Regression
0,0.06142276151338555,Logistic Regression
0,0.15371581740644225,Logistic Regression
0,0.19317331224941292,Logistic Regression
0,0.03570681940649645,Logistic Regression
0,0.3176028216334098,Logistic Regression
0,0.1290679685506234,Logistic Regression
0,0.33984424726404316,Logistic Regression
1,0.8690322425232504,Logistic Regression
0,0.02908583415761634,Logistic Regression
0,0.05379049210286202,Logistic Regression
0,0.17028591149893957,Logistic Regression
0,0.025248945122074318,Logistic Regression
0,0.03845232900303719,Logistic Regression
0,0.07892725911541054,Logistic Regression
0,0.035384857277349746,Logistic Regression
0,0.033687943867035774,Logistic Regression
0,0.11819975911083913,Logistic Regression
0,0.03575559739635814,Logistic Regression
0,0.1754847530636977,Logistic Regression
0,0.6534608619849611,Logistic Regression
0,0.12492304075455163,Logistic Regression
0,0.03994812288962424,Logistic Regression
0,0.12711921862353148,Logistic Regression
0,0.030148222029607097,Logistic Regression
0,0.01342814833207484,Logistic Regression
0,0.008868320170288158,Logistic Regression
0,0.19589895931071977,Logistic Regression
1,0.830872111693227,Logistic Regression
1,0.8691518681939444,Logistic Regression
0,0.18924142636837848,Logistic Regression
0,0.19565322486029968,Logistic Regression
0,0.1825043011126225,Logistic Regression
0,0.15026889021916934,Logistic Regression
0,0.06476537872969645,Logistic Regression
0,0.03354970744193797,Logistic Regression
1,0.08674025417767506,Logistic Regression
1,0.3656132638952301,Logistic Regression
1,0.832814797148032,Logistic Regression
0,0.20016247219854977,Logistic Regression
0,0.09216963976400783,Logistic Regression
0,0.03960837562921271,Logistic Regression
0,0.616861853977908,Logistic Regression
0,0.12246821726683399,Logistic Regression
1,0.6851604346156763,Logistic Regression
0,0.10353394783294045,Logistic Regression
0,0.08200019999673314,Logistic Regression
1,0.14205553580950336,Logistic Regression
0,0.1944077854813001,Logistic Regression
0,0.030869862744307253,Logistic Regression
0,0.07399929455414855,Logistic Regression
0,0.22013052479795447,Logistic Regression
0,0.04975433749540559,Logistic Regression
1,0.9535884658718905,Logistic Regression
1,0.7180686957992136,Logistic Regression
0,0.05183018534665784,Logistic Regression
1,0.1947752378741905,Logistic Regression
0,0.0670608538188937,Logistic Regression
0,0.059160171896364466,Logistic Regression
0,0.08351933932127475,Logistic Regression
0,0.03509182202151462,Logistic Regression
0,0.2005323752334811,Logistic Regression
0,0.03006255422577664,Logistic Regression
0,0.039840766428703156,Logistic Regression
0,0.03641597116881268,Logistic Regression
0,0.17060299236611265,Logistic Regression
1,0.8272575621868232,Logistic Regression
1,0.3849322057865776,Logistic Regression
0,0.036191515094076365,Logistic Regression
0,0.030201576262742447,Logistic Regression
0,0.12055014225666738,Logistic Regression
0,0.19484847578481201,Logistic Regression
0,0.019686387092334168,Logistic Regression
0,0.2800415527217496,Logistic Regression
1,0.3522257310353698,Logistic Regression
0,0.19260766676327823,Logistic Regression
1,0.4141813378858835,Logistic Regression
1,0.828375216658869,Logistic Regression
0,0.16803387797790936,Logistic Regression
0,0.03577072974470341,Logistic Regression
0,0.050763491710548836,Logistic Regression
0,0.01546819132022037,Logistic Regression
0,0.014482262491691711,Logistic Regression
0,0.06643712703512561,Logistic Regression
1,0.19627497657433113,Logistic Regression
0,0.14624294487112444,Logistic Regression
0,0.0937916310868172,Logistic Regression
0,0.06196397786826435,Logistic Regression
0,0.06571180264941179,Logistic Regression
0,0.4064612762893832,Logistic Regression
1,0.8517193281044195,Logistic Regression
0,0.014960034225359742,Logistic Regression
1,0.9347916692472825,Logistic Regression
0,0.02554697814144591,Logistic Regression
0,0.18896707403099533,Logistic Regression
0,0.14803088936879805,Logistic Regression
0,0.11698977546743994,Logistic Regression
1,0.19204065404191528,Logistic Regression
0,0.14622821696917643,Logistic Regression
0,0.053721012942505975,Logistic Regression
0,0.12221700016944204,Logistic Regression
0,0.05289413355800776,Logistic Regression
0,0.028979461693354858,Logistic Regression
0,0.036056653970080954,Logistic Regression
0,0.0580512313444328,Logistic Regression
0,0.011949273362838686,Logistic Regression
0,0.034238252321345586,Logistic Regression
0,0.017753052227592492,Logistic Regression
0,0.05324485740179885,Logistic Regression
1,0.9474393286047367,Logistic Regression
1,0.8860952886469521,Logistic Regression
0,0.036349385350604724,Logistic Regression
0,0.07595137148731257,Logistic Regression
1,0.8300759305389404,Logistic Regression
0,0.13701195112125641,Logistic Regression
0,0.045690780110014595,Logistic Regression
1,0.9714990122201257,Logistic Regression
0,0.12224637562146623,Logistic Regression
0,0.025402217742671485,Logistic Regression
0,0.034806362862472406,Logistic Regression
0,0.08459126624802504,Logistic Regression
0,0.12976633204102384,Logistic Regression
0,0.05569150429404335,Logistic Regression
0,0.30512464880375156,Logistic Regression
0,0.1929510303055384,Logistic Regression
0,0.035669805307846136,Logistic Regression
1,0.8287495256558169,Logistic Regression
0,0.052417840577819175,Logistic Regression
0,0.039533443728198,Logistic Regression
1,0.8283057907938806,Logistic Regression
0,0.05794572436931722,Logistic Regression
0,0.08674080216602065,Logistic Regression
0,0.03521115739819847,Logistic Regression
0,0.05322569455539672,Logistic Regression
0,0.022588295963510086,Logistic Regression
0,0.09073507171284967,Logistic Regression
0,0.056159573855455336,Logistic Regression
0,0.017911373043516865,Logistic Regression
0,0.022055595100089254,Logistic Regression
0,0.6110051812157306,Logistic Regression
0,0.060941964296790996,Logistic Regression
0,0.03893112590912384,Logistic Regression
0,0.02931921114666114,Logistic Regression
0,0.1349616278235557,Logistic Regression
0,0.03960328448327366,Logistic Regression
0,0.1383763289345833,Logistic Regression
0,0.06814271570900166,Logistic Regression
0,0.032766760272479156,Logistic Regression
0,0.13523974949189355,Logistic Regression
0,0.07413577642700042,Logistic Regression
0,0.040073710865781154,Logistic Regression
0,0.1775062571011211,Logistic Regression
1,0.8281414823243268,Logistic Regression
0,0.3560852445018631,Logistic Regression
0,0.08140092013665745,Logistic Regression
0,0.033887442828063885,Logistic Regression
1,0.05305971371864204,Logistic Regression
0,0.36028659176780453,Logistic Regression
0,0.027426125873237894,Logistic Regression
0,0.15739385724453958,Logistic Regression
0,0.06112758762177806,Logistic Regression
0,0.23357015892990207,Logistic Regression
1,0.26794475863398104,Logistic Regression
0,0.21136025828080018,Logistic Regression
0,0.061285244211568,Logistic Regression
0,0.19411676902889063,Logistic Regression
0,0.19312429100992756,Logistic Regression
0,0.04924752565459978,Logistic Regression
0,0.1934088676155844,Logistic Regression
0,0.02551276250240464,Logistic Regression
0,0.12926529452717472,Logistic Regression
0,0.14581544693207882,Logistic Regression
0,0.03870161117131543,Logistic Regression
0,0.029162631963224328,Logistic Regression
0,0.053616145873107035,Logistic Regression
0,0.03308736093251197,Logistic Regression
0,0.038120015987795464,Logistic Regression
0,0.03810781154747711,Logistic Regression
0,0.06242008764159346,Logistic Regression
0,0.2177204888465003,Logistic Regression
0,0.14764749360298512,Logistic Regression
0,0.03385169763758711,Logistic Regression
1,0.8279276471339934,Logistic Regression
0,0.05354805945308683,Logistic Regression
1,0.971724826512715,Logistic Regression
0,0.08364958352138574,Logistic Regression
0,0.12792984321488543,Logistic Regression
0,0.03501560364103751,Logistic Regression
1,0.05214540740423024,Logistic Regression
0,0.05685599529517649,Logistic Regression
1,0.926957616436338,Logistic Regression
0,0.0683927299164433,Logistic Regression
0,0.029616071480839334,Logistic Regression
0,0.04366165154225121,Logistic Regression
0,0.02035537153481559,Logistic Regression
0,0.1176130041505763,Logistic Regression
0,0.052103761327969345,Logistic Regression
0,0.05308366308820678,Logistic Regression
0,0.05669727478500819,Logistic Regression
0,0.1458853309940542,Logistic Regression
0,0.0204903336722273,Logistic Regression
0,0.0277997266248865,Logistic Regression
1,0.1840501836661358,Logistic Regression
0,0.033959378887530645,Logistic Regression
0,0.010540611057055949,Logistic Regression
0,0.12556297209868905,Logistic Regression
0,0.029463085151299584,Logistic Regression
0,0.062064782190856094,Logistic Regression
1,0.05524831125581642,Logistic Regression
0,0.05791869896091284,Logistic Regression
0,0.11879014720777248,Logistic Regression
0,0.039111291017474015,Logistic Regression
0,0.17692939425924736,Logistic Regression
0,0.017787681941278,Logistic Regression
0,0.0626113063722632,Logistic Regression
0,0.03376368007989372,Logistic Regression
0,0.7296573332424566,Logistic Regression
0,0.022325226453977276,Logistic Regression
1,0.1644633485215753,Logistic Regression
0,0.04920389983859985,Logistic Regression
1,0.7320691286081968,Logistic Regression
0,0.0757689479340351,Logistic Regression
0,0.12322738417886869,Logistic Regression
0,0.04120683705174266,Logistic Regression
0,0.051445111219066475,Logistic Regression
0,0.17766166521827587,Logistic Regression
0,0.21597401353520984,Logistic Regression
0,0.04664301253210934,Logistic Regression
0,0.028826955857054082,Logistic Regression
0,0.16808665168296044,Logistic Regression
0,0.19290612140203278,Logistic Regression
0,0.02875423155763801,Logistic Regression
1,0.05223608008106462,Logistic Regression
0,0.028565262823674442,Logistic Regression
0,0.03742165323527957,Logistic Regression
0,0.0615535667026762,Logistic Regression
0,0.016102742803699277,Logistic Regression
0,0.020319345214953377,Logistic Regression
0,0.05477820411511647,Logistic Regression
0,0.04816625196332114,Logistic Regression
0,0.029540776285123638,Logistic Regression
0,0.03332374909656577,Logistic Regression
0,0.2542965420145008,Logistic Regression
1,0.09827219608496784,Logistic Regression
1,0.38164792196292097,Logistic Regression
0,0.03619921089815625,Logistic Regression
0,0.030338235049309215,Logistic Regression
0,0.04370351683307361,Logistic Regression
0,0.1933003381797338,Logistic Regression
0,0.1710286539390684,Logistic Regression
0,0.1721315333141179,Logistic Regression
0,0.1890764267988031,Logistic Regression
0,0.16851987295661197,Logistic Regression
0,0.03555992643770367,Logistic Regression
0,0.075819293484931,Logistic Regression
0,0.1714287322020246,Logistic Regression
0,0.1509984585746199,Logistic Regression
0,0.040847284462571354,Logistic Regression
0,0.17132450823077872,Logistic Regression
0,0.03902528406811623,Logistic Regression
0,0.02939034539332719,Logistic Regression
0,0.06209124865578186,Logistic Regression
0,0.13115623552078237,Logistic Regression
0,0.1894085640589579,Logistic Regression
0,0.19352784276502744,Logistic Regression
0,0.035432517381926654,Logistic Regression
0,0.06242219880958322,Logistic Regression
0,0.010472625621921194,Logistic Regression
0,0.04437317080462888,Logistic Regression
0,0.02530776121226297,Logistic Regression
0,0.05672328994175002,Logistic Regression
0,0.21096823180139412,Logistic Regression
0,0.05321446631196336,Logistic Regression
0,0.02233162714656378,Logistic Regression
0,0.051296078799212164,Logistic Regression
0,0.3644840024443696,Logistic Regression
0,0.08245632292493033,Logistic Regression
0,0.040490127796483866,Logistic Regression
0,0.1971760836537726,Logistic Regression
0,0.3780459633510619,Logistic Regression
0,0.0938482865975192,Logistic Regression
